GenderID,TimeID,AgeID,RaceEthnicityID,RegionID,Year,Region,Race or Ethnicity,Sex,Age Group,Firearm Deaths,Alcohol-Related Deaths,Suicide Deaths
2,FALSE,3,4,2,2006,ROS,Hispanic,Male,35-44,78,142,151
1,FALSE,4,4,2,2006,ROS,Hispanic,Female,45-54,18,126,33
2,FALSE,4,4,2,2006,ROS,Hispanic,Male,45-54,77,370,157
1,FALSE,5,4,2,2006,ROS,Hispanic,Female,55-64,6,127,32
2,FALSE,5,4,2,2006,ROS,Hispanic,Male,55-64,53,375,97
1,FALSE,6,4,2,2006,ROS,Hispanic,Female,65-74,3,112,9
2,FALSE,6,4,2,2006,ROS,Hispanic,Male,65-74,40,254,57
1,FALSE,7,4,2,2006,ROS,Hispanic,Female,75-84,2,138,12
2,FALSE,7,4,2,2006,ROS,Hispanic,Male,75-84,28,174,43
1,FALSE,8,4,2,2006,ROS,Hispanic,Female,85+,0,51,3
2,FALSE,8,4,2,2006,ROS,Hispanic,Male,85+,9,43,15
1,FALSE,FALSE,4,2,2006,ROS,Hispanic,Female,<1,0,1,0
2,FALSE,FALSE,4,2,2006,ROS,Hispanic,Male,<1,0,0,1
1,FALSE,FALSE,4,2,2006,ROS,Hispanic,Female,Total,57,614,140
2,FALSE,FALSE,4,2,2006,ROS,Hispanic,Male,Total,511,"1,421",736
1,FALSE,1,5,2,2006,ROS,Other,Female,20-24,0,0,0
2,FALSE,1,5,2,2006,ROS,Other,Male,20-24,1,0,1
2,FALSE,4,5,2,2006,ROS,Other,Male,45-54,0,1,0
2,FALSE,5,5,2,2006,ROS,Other,Male,55-64,0,0,0
1,FALSE,6,5,2,2006,ROS,Other,Female,65-74,0,0,0
2,FALSE,6,5,2,2006,ROS,Other,Male,65-74,0,0,0
1,FALSE,7,5,2,2006,ROS,Other,Female,75-84,0,0,0
2,FALSE,7,5,2,2006,ROS,Other,Male,75-84,0,0,0
1,FALSE,8,5,2,2006,ROS,Other,Female,85+,0,0,0
2,FALSE,8,5,2,2006,ROS,Other,Male,85+,0,0,0
2,FALSE,FALSE,5,2,2006,ROS,Other,Male,<1,0,0,0
1,FALSE,FALSE,5,2,2006,ROS,Other,Female,Total,0,0,0
2,FALSE,FALSE,5,2,2006,ROS,Other,Male,Total,1,1,1
1,FALSE,FALSE,3,2,2006,ROS,Asian/ Pacific Islander,Female,9-Jan,0,0,0
2,FALSE,4,3,2,2006,ROS,Asian/ Pacific Islander,Male,45-54,0,0,0
2,FALSE,7,3,2,2006,ROS,Asian/ Pacific Islander,Male,75-84,0,0,0
1,FALSE,FALSE,3,2,2006,ROS,Asian/ Pacific Islander,Female,<1,0,0,0
1,FALSE,FALSE,3,2,2006,ROS,Asian/ Pacific Islander,Female,Total,0,0,0
2,FALSE,FALSE,3,2,2006,ROS,Asian/ Pacific Islander,Male,Total,0,0,0
1,FALSE,3,1,2,2006,ROS,White Non Hispanic,Female,35-44,0,0,0
2,FALSE,3,1,2,2006,ROS,White Non Hispanic,Male,35-44,0,1,0
1,FALSE,4,1,2,2006,ROS,White Non Hispanic,Female,45-54,0,0,0
2,FALSE,4,1,2,2006,ROS,White Non Hispanic,Male,45-54,0,1,1
1,FALSE,5,1,2,2006,ROS,White Non Hispanic,Female,55-64,0,0,0
2,FALSE,5,1,2,2006,ROS,White Non Hispanic,Male,55-64,0,0,0
1,FALSE,6,1,2,2006,ROS,White Non Hispanic,Female,65-74,0,0,0
2,FALSE,6,1,2,2006,ROS,White Non Hispanic,Male,65-74,0,0,0
1,FALSE,7,1,2,2006,ROS,White Non Hispanic,Female,75-84,0,0,0
2,FALSE,7,1,2,2006,ROS,White Non Hispanic,Male,75-84,0,0,0
1,FALSE,8,1,2,2006,ROS,White Non Hispanic,Female,85+,0,0,0
2,FALSE,8,1,2,2006,ROS,White Non Hispanic,Male,85+,0,0,0
1,FALSE,FALSE,1,2,2006,ROS,White Non Hispanic,Female,<1,0,0,0
2,FALSE,FALSE,1,2,2006,ROS,White Non Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,1,2,2006,ROS,White Non Hispanic,Female,Total,0,0,0
2,FALSE,FALSE,1,2,2006,ROS,White Non Hispanic,Male,Total,0,2,1
2,FALSE,8,3,2,2005,ROS,Asian/ Pacific Islander,Male,85+,0,0,0
1,FALSE,7,3,2,2005,ROS,Asian/ Pacific Islander,Female,75-84,0,0,0
1,FALSE,6,3,2,2005,ROS,Asian/ Pacific Islander,Female,65-74,0,0,0
1,FALSE,1,3,2,2005,ROS,Asian/ Pacific Islander,Female,20-24,0,0,0
1,FALSE,FALSE,3,2,2005,ROS,Asian/ Pacific Islander,Female,9-Jan,0,0,0
2,FALSE,FALSE,5,2,2005,ROS,Other,Male,Total,0,1,0
1,FALSE,FALSE,5,2,2005,ROS,Other,Female,Total,0,0,0
2,FALSE,FALSE,5,2,2005,ROS,Other,Male,<1,0,0,0
1,FALSE,8,5,2,2005,ROS,Other,Female,85+,0,0,0
2,FALSE,7,5,2,2005,ROS,Other,Male,75-84,0,0,0
1,FALSE,7,5,2,2005,ROS,Other,Female,75-84,0,0,0
2,FALSE,6,5,2,2005,ROS,Other,Male,65-74,0,1,0
2,FALSE,5,5,2,2005,ROS,Other,Male,55-64,0,0,0
1,FALSE,3,5,2,2005,ROS,Other,Female,35-44,0,0,0
2,FALSE,2,5,2,2005,ROS,Other,Male,25-34,0,0,0
2,FALSE,FALSE,4,2,2005,ROS,Hispanic,Male,Total,509,"1,448",699
1,FALSE,FALSE,4,2,2005,ROS,Hispanic,Female,Total,62,596,156
2,FALSE,FALSE,4,2,2005,ROS,Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,4,2,2005,ROS,Hispanic,Female,<1,0,1,0
2,FALSE,8,4,2,2005,ROS,Hispanic,Male,85+,11,48,16
1,FALSE,8,4,2,2005,ROS,Hispanic,Female,85+,0,42,6
2,FALSE,7,4,2,2005,ROS,Hispanic,Male,75-84,33,182,43
1,FALSE,7,4,2,2005,ROS,Hispanic,Female,75-84,2,120,8
2,FALSE,6,4,2,2005,ROS,Hispanic,Male,65-74,29,257,44
1,FALSE,6,4,2,2005,ROS,Hispanic,Female,65-74,2,128,12
2,FALSE,5,4,2,2005,ROS,Hispanic,Male,55-64,67,382,102
1,FALSE,5,4,2,2005,ROS,Hispanic,Female,55-64,7,124,27
2,FALSE,4,4,2,2005,ROS,Hispanic,Male,45-54,94,387,143
1,FALSE,4,4,2,2005,ROS,Hispanic,Female,45-54,13,128,36
2,FALSE,3,4,2,2005,ROS,Hispanic,Male,35-44,86,139,153
1,FALSE,3,4,2,2005,ROS,Hispanic,Female,35-44,16,44,34
2,FALSE,2,4,2,2005,ROS,Hispanic,Male,25-34,74,32,83
1,FALSE,2,4,2,2005,ROS,Hispanic,Female,25-34,9,4,18
2,FALSE,1,4,2,2005,ROS,Hispanic,Male,20-24,75,16,73
1,FALSE,1,4,2,2005,ROS,Hispanic,Female,20-24,9,4,11
2,FALSE,FALSE,4,2,2005,ROS,Hispanic,Male,19-Oct,40,5,42
1,FALSE,FALSE,4,2,2005,ROS,Hispanic,Female,19-Oct,4,1,4
2,FALSE,FALSE,4,2,2005,ROS,Hispanic,Male,9-Jan,0,0,0
1,FALSE,FALSE,4,2,2005,ROS,Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,2,2,2005,ROS,Black Non Hispanic,Male,Total,0,2,0
1,FALSE,FALSE,2,2,2005,ROS,Black Non Hispanic,Female,Total,0,1,0
2,FALSE,FALSE,2,2,2005,ROS,Black Non Hispanic,Male,<1,0,0,0
1,FALSE,8,2,2,2005,ROS,Black Non Hispanic,Female,85+,0,0,0
2,FALSE,7,2,2,2005,ROS,Black Non Hispanic,Male,75-84,0,0,0
2,FALSE,6,2,2,2005,ROS,Black Non Hispanic,Male,65-74,0,0,0
1,FALSE,6,2,2,2005,ROS,Black Non Hispanic,Female,65-74,0,1,0
2,FALSE,5,2,2,2005,ROS,Black Non Hispanic,Male,55-64,0,1,0
1,FALSE,5,2,2,2005,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,2,2,2005,ROS,Black Non Hispanic,Male,45-54,0,1,0
1,FALSE,4,2,2,2005,ROS,Black Non Hispanic,Female,45-54,0,0,0
1,FALSE,3,2,2,2005,ROS,Black Non Hispanic,Female,35-44,0,0,0
1,FALSE,FALSE,2,2,2005,ROS,Black Non Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,1,1,2005,NYC,White Non Hispanic,Male,Total,1,0,1
1,FALSE,FALSE,1,1,2005,NYC,White Non Hispanic,Female,Total,0,0,0
1,FALSE,8,1,1,2005,NYC,White Non Hispanic,Female,85+,0,0,0
1,FALSE,7,1,1,2005,NYC,White Non Hispanic,Female,75-84,0,0,0
2,FALSE,6,1,1,2005,NYC,White Non Hispanic,Male,65-74,0,0,0
2,FALSE,3,1,1,2005,NYC,White Non Hispanic,Male,35-44,1,0,1
2,FALSE,FALSE,3,1,2005,NYC,Asian/ Pacific Islander,Male,Total,0,0,0
1,FALSE,FALSE,3,1,2005,NYC,Asian/ Pacific Islander,Female,Total,0,0,0
2,FALSE,8,3,1,2005,NYC,Asian/ Pacific Islander,Male,85+,0,0,0
1,FALSE,6,3,1,2005,NYC,Asian/ Pacific Islander,Female,65-74,0,0,0
2,FALSE,1,3,1,2005,NYC,Asian/ Pacific Islander,Male,20-24,0,0,0
1,FALSE,FALSE,5,1,2005,NYC,Other,Female,Total,0,0,0
1,FALSE,3,5,1,2005,NYC,Other,Female,35-44,0,0,0
2,FALSE,FALSE,4,1,2005,NYC,Hispanic,Male,Total,38,"1,134",344
1,FALSE,FALSE,4,1,2005,NYC,Hispanic,Female,Total,2,397,113
2,FALSE,FALSE,4,1,2005,NYC,Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,4,1,2005,NYC,Hispanic,Female,<1,0,0,0
2,FALSE,8,4,1,2005,NYC,Hispanic,Male,85+,0,16,7
1,FALSE,8,4,1,2005,NYC,Hispanic,Female,85+,0,18,8
2,FALSE,7,4,1,2005,NYC,Hispanic,Male,75-84,1,68,22
1,FALSE,7,4,1,2005,NYC,Hispanic,Female,75-84,0,55,6
2,FALSE,6,4,1,2005,NYC,Hispanic,Male,65-74,1,170,22
1,FALSE,6,4,1,2005,NYC,Hispanic,Female,65-74,0,82,9
2,FALSE,5,4,1,2005,NYC,Hispanic,Male,55-64,4,321,39
1,FALSE,5,4,1,2005,NYC,Hispanic,Female,55-64,1,89,14
2,FALSE,4,4,1,2005,NYC,Hispanic,Male,45-54,6,373,80
1,FALSE,4,4,1,2005,NYC,Hispanic,Female,45-54,0,110,23
2,FALSE,3,4,1,2005,NYC,Hispanic,Male,35-44,10,144,71
1,FALSE,3,4,1,2005,NYC,Hispanic,Female,35-44,0,36,14
2,FALSE,2,4,1,2005,NYC,Hispanic,Male,25-34,9,30,64
1,FALSE,2,4,1,2005,NYC,Hispanic,Female,25-34,0,4,20
2,FALSE,1,4,1,2005,NYC,Hispanic,Male,20-24,7,10,24
1,FALSE,1,4,1,2005,NYC,Hispanic,Female,20-24,0,2,13
2,FALSE,FALSE,4,1,2005,NYC,Hispanic,Male,19-Oct,0,2,15
1,FALSE,FALSE,4,1,2005,NYC,Hispanic,Female,19-Oct,1,1,6
2,FALSE,FALSE,4,1,2005,NYC,Hispanic,Male,9-Jan,0,0,0
1,FALSE,FALSE,4,1,2005,NYC,Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,2,1,2005,NYC,Black Non Hispanic,Male,Total,0,0,0
2,FALSE,8,2,1,2005,NYC,Black Non Hispanic,Male,85+,0,0,0
2,FALSE,7,2,1,2005,NYC,Black Non Hispanic,Male,75-84,0,0,0
2,FALSE,6,2,1,2005,NYC,Black Non Hispanic,Male,65-74,0,0,0
2,FALSE,FALSE,1,2,2005,ROS,White Non Hispanic,Male,Total,0,5,1
1,FALSE,FALSE,1,2,2005,ROS,White Non Hispanic,Female,Total,0,3,0
2,FALSE,FALSE,1,2,2005,ROS,White Non Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,1,2,2005,ROS,White Non Hispanic,Female,<1,0,0,0
2,FALSE,8,1,2,2005,ROS,White Non Hispanic,Male,85+,0,1,0
1,FALSE,8,1,2,2005,ROS,White Non Hispanic,Female,85+,0,0,0
2,FALSE,7,1,2,2005,ROS,White Non Hispanic,Male,75-84,0,1,0
1,FALSE,7,1,2,2005,ROS,White Non Hispanic,Female,75-84,0,2,0
2,FALSE,6,1,2,2005,ROS,White Non Hispanic,Male,65-74,0,0,0
1,FALSE,6,1,2,2005,ROS,White Non Hispanic,Female,65-74,0,0,0
2,FALSE,5,1,2,2005,ROS,White Non Hispanic,Male,55-64,0,0,0
1,FALSE,5,1,2,2005,ROS,White Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,1,2,2005,ROS,White Non Hispanic,Male,45-54,0,2,1
1,FALSE,4,1,2,2005,ROS,White Non Hispanic,Female,45-54,0,0,0
2,FALSE,3,1,2,2005,ROS,White Non Hispanic,Male,35-44,0,0,0
1,FALSE,3,1,2,2005,ROS,White Non Hispanic,Female,35-44,0,1,0
2,FALSE,2,1,2,2005,ROS,White Non Hispanic,Male,25-34,0,1,0
2,FALSE,1,1,2,2005,ROS,White Non Hispanic,Male,20-24,0,0,0
2,FALSE,FALSE,3,2,2005,ROS,Asian/ Pacific Islander,Male,Total,0,0,0
1,FALSE,FALSE,3,2,2005,ROS,Asian/ Pacific Islander,Female,Total,0,0,0
1,FALSE,5,4,1,2004,NYC,Hispanic,Female,55-64,0,96,17
2,FALSE,4,4,1,2004,NYC,Hispanic,Male,45-54,2,382,63
1,FALSE,4,4,1,2004,NYC,Hispanic,Female,45-54,0,127,21
2,FALSE,3,4,1,2004,NYC,Hispanic,Male,35-44,7,175,71
1,FALSE,3,4,1,2004,NYC,Hispanic,Female,35-44,0,58,18
2,FALSE,2,4,1,2004,NYC,Hispanic,Male,25-34,10,47,53
1,FALSE,2,4,1,2004,NYC,Hispanic,Female,25-34,2,11,22
2,FALSE,1,4,1,2004,NYC,Hispanic,Male,20-24,3,11,35
1,FALSE,1,4,1,2004,NYC,Hispanic,Female,20-24,0,2,10
2,FALSE,FALSE,4,1,2004,NYC,Hispanic,Male,19-Oct,3,1,21
1,FALSE,FALSE,4,1,2004,NYC,Hispanic,Female,19-Oct,0,1,8
2,FALSE,FALSE,4,1,2004,NYC,Hispanic,Male,9-Jan,0,0,0
1,FALSE,7,5,2,2004,ROS,Other,Female,75-84,0,0,0
2,FALSE,FALSE,2,1,2004,NYC,Black Non Hispanic,Male,Total,1,0,0
1,FALSE,FALSE,2,1,2004,NYC,Black Non Hispanic,Female,Total,0,0,0
2,FALSE,FALSE,2,1,2004,NYC,Black Non Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,2,1,2004,NYC,Black Non Hispanic,Female,<1,0,0,0
2,FALSE,7,2,1,2004,NYC,Black Non Hispanic,Male,75-84,0,0,0
1,FALSE,7,2,1,2004,NYC,Black Non Hispanic,Female,75-84,0,0,0
2,FALSE,5,2,1,2004,NYC,Black Non Hispanic,Male,55-64,0,0,0
2,FALSE,2,2,1,2004,NYC,Black Non Hispanic,Male,25-34,1,0,0
1,FALSE,FALSE,4,1,2004,NYC,Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,1,2,2004,ROS,White Non Hispanic,Male,Total,0,3,0
1,FALSE,FALSE,1,2,2004,ROS,White Non Hispanic,Female,Total,0,1,0
2,FALSE,FALSE,1,2,2004,ROS,White Non Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,1,2,2004,ROS,White Non Hispanic,Female,<1,0,0,0
2,FALSE,8,1,2,2004,ROS,White Non Hispanic,Male,85+,0,0,0
1,FALSE,8,1,2,2004,ROS,White Non Hispanic,Female,85+,0,1,0
2,FALSE,7,1,2,2004,ROS,White Non Hispanic,Male,75-84,0,0,0
1,FALSE,7,1,2,2004,ROS,White Non Hispanic,Female,75-84,0,0,0
2,FALSE,6,1,2,2004,ROS,White Non Hispanic,Male,65-74,0,1,0
1,FALSE,6,1,2,2004,ROS,White Non Hispanic,Female,65-74,0,0,0
2,FALSE,5,1,2,2004,ROS,White Non Hispanic,Male,55-64,0,1,0
1,FALSE,5,1,2,2004,ROS,White Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,1,2,2004,ROS,White Non Hispanic,Male,45-54,0,1,0
1,FALSE,4,1,2,2004,ROS,White Non Hispanic,Female,45-54,0,0,0
2,FALSE,3,1,2,2004,ROS,White Non Hispanic,Male,35-44,0,0,0
1,FALSE,3,1,2,2004,ROS,White Non Hispanic,Female,35-44,0,0,0
1,FALSE,2,1,2,2004,ROS,White Non Hispanic,Female,25-34,0,0,0
2,FALSE,1,1,2,2004,ROS,White Non Hispanic,Male,20-24,0,0,0
2,FALSE,FALSE,3,2,2004,ROS,Asian/ Pacific Islander,Male,Total,0,0,0
1,FALSE,FALSE,3,2,2004,ROS,Asian/ Pacific Islander,Female,Total,0,0,0
2,FALSE,FALSE,3,2,2004,ROS,Asian/ Pacific Islander,Male,<1,0,0,0
2,FALSE,8,3,2,2004,ROS,Asian/ Pacific Islander,Male,85+,0,0,0
1,FALSE,6,3,2,2004,ROS,Asian/ Pacific Islander,Female,65-74,0,0,0
1,FALSE,5,3,2,2004,ROS,Asian/ Pacific Islander,Female,55-64,0,0,0
2,FALSE,FALSE,5,2,2004,ROS,Other,Male,Total,1,2,1
1,FALSE,FALSE,5,2,2004,ROS,Other,Female,Total,0,0,0
2,FALSE,FALSE,5,2,2004,ROS,Other,Male,<1,0,0,0
1,FALSE,FALSE,5,2,2004,ROS,Other,Female,<1,0,0,0
2,FALSE,8,5,2,2004,ROS,Other,Male,85+,0,0,0
1,FALSE,8,5,2,2004,ROS,Other,Female,85+,0,0,0
2,FALSE,6,5,2,2004,ROS,Other,Male,65-74,0,1,0
1,FALSE,6,5,2,2004,ROS,Other,Female,65-74,0,0,0
2,FALSE,5,5,2,2004,ROS,Other,Male,55-64,0,1,0
2,FALSE,4,5,2,2004,ROS,Other,Male,45-54,0,0,0
1,FALSE,4,5,2,2004,ROS,Other,Female,45-54,0,0,0
2,FALSE,3,5,2,2004,ROS,Other,Male,35-44,1,0,1
2,FALSE,FALSE,5,2,2004,ROS,Other,Male,9-Jan,0,0,0
2,FALSE,FALSE,4,2,2004,ROS,Hispanic,Male,Total,454,"1,330",647
1,FALSE,FALSE,4,2,2004,ROS,Hispanic,Female,Total,42,604,143
2,FALSE,FALSE,4,2,2004,ROS,Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,4,2,2004,ROS,Hispanic,Female,<1,0,0,1
2,FALSE,8,4,2,2004,ROS,Hispanic,Male,85+,3,39,6
1,FALSE,8,4,2,2004,ROS,Hispanic,Female,85+,0,49,4
2,FALSE,7,4,2,2004,ROS,Hispanic,Male,75-84,32,185,47
1,FALSE,7,4,2,2004,ROS,Hispanic,Female,75-84,2,126,15
2,FALSE,6,4,2,2004,ROS,Hispanic,Male,65-74,32,279,48
1,FALSE,6,4,2,2004,ROS,Hispanic,Female,65-74,4,135,8
2,FALSE,5,4,2,2004,ROS,Hispanic,Male,55-64,55,324,86
1,FALSE,5,4,2,2004,ROS,Hispanic,Female,55-64,5,126,17
2,FALSE,4,4,2,2004,ROS,Hispanic,Male,45-54,89,333,143
1,FALSE,4,4,2,2004,ROS,Hispanic,Female,45-54,6,121,37
2,FALSE,3,4,2,2004,ROS,Hispanic,Male,35-44,79,120,126
1,FALSE,3,4,2,2004,ROS,Hispanic,Female,35-44,2,34,29
2,FALSE,2,4,2,2004,ROS,Hispanic,Male,25-34,79,31,97
1,FALSE,2,4,2,2004,ROS,Hispanic,Female,25-34,9,10,12
2,FALSE,1,4,2,2004,ROS,Hispanic,Male,20-24,59,11,51
1,FALSE,1,4,2,2004,ROS,Hispanic,Female,20-24,8,2,9
2,FALSE,FALSE,4,2,2004,ROS,Hispanic,Male,19-Oct,26,8,43
1,FALSE,FALSE,4,2,2004,ROS,Hispanic,Female,19-Oct,6,1,11
2,FALSE,FALSE,4,2,2004,ROS,Hispanic,Male,9-Jan,0,0,0
1,FALSE,FALSE,4,2,2004,ROS,Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,2,2,2004,ROS,Black Non Hispanic,Male,Total,0,3,0
1,FALSE,FALSE,2,2,2004,ROS,Black Non Hispanic,Female,Total,0,0,0
2,FALSE,8,2,2,2004,ROS,Black Non Hispanic,Male,85+,0,0,0
1,FALSE,8,2,2,2004,ROS,Black Non Hispanic,Female,85+,0,0,0
2,FALSE,7,2,2,2004,ROS,Black Non Hispanic,Male,75-84,0,0,0
1,FALSE,7,2,2,2004,ROS,Black Non Hispanic,Female,75-84,0,0,0
2,FALSE,6,2,2,2004,ROS,Black Non Hispanic,Male,65-74,0,0,0
1,FALSE,6,2,2,2004,ROS,Black Non Hispanic,Female,65-74,0,0,0
2,FALSE,5,2,2,2004,ROS,Black Non Hispanic,Male,55-64,0,1,0
1,FALSE,5,2,2,2004,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,2,2,2004,ROS,Black Non Hispanic,Male,45-54,0,1,0
2,FALSE,3,2,2,2004,ROS,Black Non Hispanic,Male,35-44,0,1,0
1,FALSE,3,2,2,2004,ROS,Black Non Hispanic,Female,35-44,0,0,0
2,FALSE,FALSE,2,2,2004,ROS,Black Non Hispanic,Male,19-Oct,0,0,0
2,FALSE,FALSE,1,1,2004,NYC,White Non Hispanic,Male,Total,1,0,0
1,FALSE,FALSE,1,1,2004,NYC,White Non Hispanic,Female,Total,0,0,0
2,FALSE,8,1,1,2004,NYC,White Non Hispanic,Male,85+,0,0,0
1,FALSE,8,1,1,2004,NYC,White Non Hispanic,Female,85+,0,0,0
2,FALSE,7,1,1,2004,NYC,White Non Hispanic,Male,75-84,0,0,0
1,FALSE,7,1,1,2004,NYC,White Non Hispanic,Female,75-84,0,0,0
2,FALSE,6,1,1,2004,NYC,White Non Hispanic,Male,65-74,0,0,0
1,FALSE,6,1,1,2004,NYC,White Non Hispanic,Female,65-74,0,0,0
2,FALSE,5,1,1,2004,NYC,White Non Hispanic,Male,55-64,0,0,0
1,FALSE,5,1,1,2004,NYC,White Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,1,1,2004,NYC,White Non Hispanic,Male,45-54,0,0,0
1,FALSE,4,1,1,2004,NYC,White Non Hispanic,Female,45-54,0,0,0
2,FALSE,3,1,1,2004,NYC,White Non Hispanic,Male,35-44,1,0,0
2,FALSE,2,1,1,2004,NYC,White Non Hispanic,Male,25-34,0,0,0
2,FALSE,FALSE,1,1,2004,NYC,White Non Hispanic,Male,19-Oct,0,0,0
2,FALSE,FALSE,3,1,2004,NYC,Asian/ Pacific Islander,Male,Total,0,0,0
1,FALSE,FALSE,3,1,2004,NYC,Asian/ Pacific Islander,Female,Total,0,0,0
2,FALSE,8,3,1,2004,NYC,Asian/ Pacific Islander,Male,85+,0,0,0
1,FALSE,8,3,1,2004,NYC,Asian/ Pacific Islander,Female,85+,0,0,0
1,FALSE,5,3,1,2004,NYC,Asian/ Pacific Islander,Female,55-64,0,0,0
2,FALSE,FALSE,5,1,2004,NYC,Other,Male,Total,0,0,0
1,FALSE,FALSE,5,1,2004,NYC,Other,Female,Total,0,0,0
1,FALSE,8,5,1,2004,NYC,Other,Female,85+,0,0,0
2,FALSE,6,5,1,2004,NYC,Other,Male,65-74,0,0,0
2,FALSE,4,5,1,2004,NYC,Other,Male,45-54,0,0,0
2,FALSE,3,5,1,2004,NYC,Other,Male,35-44,0,0,0
2,FALSE,FALSE,4,1,2004,NYC,Hispanic,Male,Total,28,"1,224",347
1,FALSE,FALSE,4,1,2004,NYC,Hispanic,Female,Total,2,465,117
2,FALSE,FALSE,4,1,2004,NYC,Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,4,1,2004,NYC,Hispanic,Female,<1,0,0,0
2,FALSE,8,4,1,2004,NYC,Hispanic,Male,85+,0,11,11
1,FALSE,8,4,1,2004,NYC,Hispanic,Female,85+,0,18,8
2,FALSE,7,4,1,2004,NYC,Hispanic,Male,75-84,0,88,21
1,FALSE,7,4,1,2004,NYC,Hispanic,Female,75-84,0,66,7
2,FALSE,6,4,1,2004,NYC,Hispanic,Male,65-74,1,196,28
1,FALSE,6,4,1,2004,NYC,Hispanic,Female,65-74,0,86,6
2,FALSE,5,4,1,2004,NYC,Hispanic,Male,55-64,2,313,44
2,FALSE,FALSE,1,2,2003,ROS,White Non Hispanic,Male,Total,2,8,3
1,FALSE,FALSE,1,2,2003,ROS,White Non Hispanic,Female,Total,0,4,1
2,FALSE,FALSE,1,2,2003,ROS,White Non Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,1,2,2003,ROS,White Non Hispanic,Female,<1,0,0,0
2,FALSE,8,1,2,2003,ROS,White Non Hispanic,Male,85+,0,0,0
1,FALSE,8,1,2,2003,ROS,White Non Hispanic,Female,85+,0,0,0
2,FALSE,7,1,2,2003,ROS,White Non Hispanic,Male,75-84,0,2,0
1,FALSE,7,1,2,2003,ROS,White Non Hispanic,Female,75-84,0,3,0
2,FALSE,6,1,2,2003,ROS,White Non Hispanic,Male,65-74,2,1,2
1,FALSE,6,1,2,2003,ROS,White Non Hispanic,Female,65-74,0,1,0
2,FALSE,5,1,2,2003,ROS,White Non Hispanic,Male,55-64,0,2,0
1,FALSE,5,1,2,2003,ROS,White Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,1,2,2003,ROS,White Non Hispanic,Male,45-54,0,3,0
1,FALSE,4,1,2,2003,ROS,White Non Hispanic,Female,45-54,0,0,0
2,FALSE,3,1,2,2003,ROS,White Non Hispanic,Male,35-44,0,0,1
1,FALSE,3,1,2,2003,ROS,White Non Hispanic,Female,35-44,0,0,1
2,FALSE,2,1,2,2003,ROS,White Non Hispanic,Male,25-34,0,0,0
1,FALSE,1,1,2,2003,ROS,White Non Hispanic,Female,20-24,0,0,0
1,FALSE,FALSE,1,2,2003,ROS,White Non Hispanic,Female,19-Oct,0,0,0
2,FALSE,FALSE,3,2,2003,ROS,Asian/ Pacific Islander,Male,Total,0,0,0
1,FALSE,FALSE,3,2,2003,ROS,Asian/ Pacific Islander,Female,Total,0,0,0
1,FALSE,8,3,2,2003,ROS,Asian/ Pacific Islander,Female,85+,0,0,0
2,FALSE,7,3,2,2003,ROS,Asian/ Pacific Islander,Male,75-84,0,0,0
1,FALSE,7,3,2,2003,ROS,Asian/ Pacific Islander,Female,75-84,0,0,0
2,FALSE,6,3,2,2003,ROS,Asian/ Pacific Islander,Male,65-74,0,0,0
1,FALSE,6,3,2,2003,ROS,Asian/ Pacific Islander,Female,65-74,0,0,0
1,FALSE,5,3,2,2003,ROS,Asian/ Pacific Islander,Female,55-64,0,0,0
2,FALSE,FALSE,5,2,2003,ROS,Other,Male,Total,0,1,1
1,FALSE,FALSE,5,2,2003,ROS,Other,Female,Total,0,0,0
2,FALSE,FALSE,5,2,2003,ROS,Other,Male,<1,0,0,0
2,FALSE,8,5,2,2003,ROS,Other,Male,85+,0,0,0
2,FALSE,7,5,2,2003,ROS,Other,Male,75-84,0,0,0
1,FALSE,7,5,2,2003,ROS,Other,Female,75-84,0,0,0
2,FALSE,6,5,2,2003,ROS,Other,Male,65-74,0,0,0
1,FALSE,6,5,2,2003,ROS,Other,Female,65-74,0,0,0
2,FALSE,5,5,2,2003,ROS,Other,Male,55-64,0,0,1
1,FALSE,5,5,2,2003,ROS,Other,Female,55-64,0,0,0
2,FALSE,4,5,2,2003,ROS,Other,Male,45-54,0,1,0
1,FALSE,4,5,2,2003,ROS,Other,Female,45-54,0,0,0
2,FALSE,3,5,2,2003,ROS,Other,Male,35-44,0,0,0
